"year","Anteil","percent"
2018,"Mann",78
2018,"Mann",78
2018,"Mann",78
2018,"Mann",78
2018,"Mann",78
2018,"Mann",78
2018,"Mann",78
2018,"Mann",78
2018,"Mann",78
2018,"Mann",78
2018,"Mann",78
2018,"Mann",78
2018,"Mann",78
2018,"Mann",78
2018,"Mann",78
2018,"Mann",78
2018,"Mann",78
2018,"Mann",78
2018,"Mann",78
2018,"Mann",78
2018,"Mann",78
2018,"Mann",78
2018,"Mann",78
2018,"Mann",78
2018,"Mann",78
2018,"Mann",78
2018,"Mann",78
2018,"Mann",78
2018,"Mann",78
2018,"Mann",78
2018,"Mann",78
2018,"Mann",78
2018,"Mann",78
2018,"Mann",78
2018,"Mann",78
2018,"Mann",78
2018,"Mann",78
2018,"Mann",78
2018,"Mann",78
2018,"Mann",78
2018,"Mann",78
2018,"Mann",78
2019,"Frau",23
2019,"Frau",23
2019,"Frau",23
2019,"Frau",23
2019,"Frau",23
2019,"Frau",23
2019,"Frau",23
2019,"Frau",23
2019,"Frau",23
2019,"Frau",23
2019,"Frau",23
2019,"Frau",23
2019,"Frau",23
2019,"Frau",23
2019,"Frau",23
2019,"Frau",23
2019,"Frau",23
2019,"Frau",23
2019,"Frau",23
2019,"Frau",23
2019,"Frau",23
2019,"Frau",23
2019,"Frau",23
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2019,"Mann",77
2020,"Frau",24
2020,"Frau",24
2020,"Frau",24
2020,"Frau",24
2020,"Frau",24
2020,"Frau",24
2020,"Frau",24
2020,"Frau",24
2020,"Frau",24
2020,"Frau",24
2020,"Frau",24
2020,"Frau",24
2020,"Frau",24
2020,"Frau",24
2020,"Frau",24
2020,"Frau",24
2020,"Frau",24
2020,"Frau",24
2020,"Frau",24
2020,"Frau",24
2020,"Frau",24
2020,"Frau",24
2020,"Frau",24
2020,"Frau",24
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
2020,"Mann",76
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
